id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
154767,Central location/2min from Metro -  Fast WiFi,426566,Egle,,Almagro,-34.62032,-58.41602,Entire home/apt,850,5,28,2019-04-05,0.29,8,351
158056,PalermoSoho Excellent Location! steps from LaRural,758728,Mauricio,,Palermo,-34.58259,-58.4213,Entire home/apt,1759,5,47,2018-11-19,0.59,11,365
159585,Apartment in Recoleta Juncal 2200,772165,Jorge,,Recoleta,-34.59294,-58.40048,Entire home/apt,1884,3,11,2017-03-24,0.11,1,363
160611,Habitación en Las Cañitas,769336,Natalia,,Palermo,-34.56533,-58.43481,Private room,5025,1,8,2017-09-25,0.28,1,365
161463,The Boss- 2 bedroom with balcony,319901,Ralf,,Palermo,-34.58243,-58.42519,Entire home/apt,6700,2,123,2019-06-20,1.47,36,302
166699,La casa de las 13 puertas,794376,P.,,Caballito,-34.6175,-58.43867,Private room,553,1,0,,,2,365
166846,PENTHOUSE Duplex in Palermo with RooftopTerrace!!,794906,Jesse,,Villa Crespo,-34.59324,-58.43819,Entire home/apt,3518,4,43,2019-07-09,0.44,3,133
168298,Boutique Central Apt in BuenosAires,802023,Ana,,Balvanera,-34.6056,-58.3955,Entire home/apt,2513,3,18,2018-11-30,0.20,1,323
171661,Modern 1-bedroom w/balcony -Pool ♛,319901,Ralf,,Palermo,-34.59721,-58.42347,Entire home/apt,2933,5,220,2019-07-16,3.95,36,0
172118,Palermo Soho - Huge Loft Great  Location,791090,Milly,,Palermo,-34.58806,-58.42109,Entire home/apt,4899,3,63,2019-07-11,0.67,1,262
172135,Recoleta full equipped Apartment,523775,Silvia  Diana,,Recoleta,-34.58976,-58.3981,Entire home/apt,2345,3,60,2019-06-01,0.64,1,172
173681,Charming apt. in heart of Recoleta,829429,Winfred,,Recoleta,-34.59432,-58.3939,Entire home/apt,1173,3,78,2019-06-11,0.84,1,358
174761,BIG ROOM IN BEAUTIFUL STYLE HOUSE,834898,Pablo,,Barracas,-34.65224,-58.37744,Private room,1105,1,130,2019-07-15,1.36,2,359
174845,BALI /12 floor studio with balcony,319901,Ralf,,Recoleta,-34.59452,-58.40384,Entire home/apt,2722,3,63,2019-04-21,0.68,36,357
175005,1 BR Apartment in Palermo Soho,836368,Daniele Y Fabricio,,Palermo,-34.58658,-58.42524,Entire home/apt,1382,3,159,2019-07-04,1.66,4,317
175081,1 BR Apartment in Palermo,836368,Daniele Y Fabricio,,Palermo,-34.5899,-58.42032,Entire home/apt,1214,3,117,2018-11-26,1.29,4,313
176318,San Telmo Vintage - Art Experience Fully Renovated,843196,Ivan,,Monserrat,-34.61562,-58.36852,Entire home/apt,2052,5,133,2019-07-08,1.50,1,275
180692,Tango and Enjoyment of Buenos Aires,865765,Hector,,Villa Urquiza,-34.57566,-58.48381,Private room,2976,5,0,,,1,365
181627,RENT APP ARTS ,870611,Pablo,,Palermo,-34.58246,-58.41092,Private room,5444,30,0,,,1,365
183454,Lovely & Modern Apartment in Palerm,878481,Silvia,,Palermo,-34.58176,-58.40946,Entire home/apt,2931,7,21,2017-11-07,0.22,2,365
186005,Modern apartment in Downtown BA,893209,Victoria,,Retiro,-34.5975,-58.37666,Entire home/apt,2513,5,36,2019-05-25,0.39,3,343
188154,At the heart of San Telmo  Double,906277,Magdalena,,San Telmo,-34.62182,-58.36916,Private room,1675,2,55,2019-05-31,0.61,4,331
189224,Double Room,906438,Mariel,,Monserrat,-34.61474,-58.38681,Private room,1131,3,0,,,3,364
189572,Departamento de 2 ambientes en recoleta,914563,Carlos,,Recoleta,-34.58847,-58.38547,Entire home/apt,2513,2,6,2019-07-09,0.97,1,79
189706,Light Blue & Brown in PalermoSoho,915142,Alicia,,Palermo,-34.58237,-58.42848,Entire home/apt,1675,7,95,2019-07-13,1.02,7,201
189867,♫ ♫ Harmony  - One-bedroom apartment,319901,Ralf,,Recoleta,-34.59426,-58.40352,Entire home/apt,3350,3,50,2019-05-21,0.53,36,266
190829,Green Room,906438,Mariel,,Monserrat,-34.61449,-58.38702,Private room,1173,3,5,2017-10-12,0.05,3,364
190830,Blue Room,906438,Mariel,,Monserrat,-34.6148,-58.38693,Private room,1131,3,3,2013-01-17,0.03,3,365
190988,Beautiful apartment in Las Cañitas,320183,Hortensia,,Palermo,-34.57014,-58.43176,Entire home/apt,5863,6,13,2018-04-30,0.16,4,365
191056,"Big sunny, central Studio ",923804,Annatina Luck,,Monserrat,-34.61366,-58.38855,Entire home/apt,1131,10,10,2019-02-26,0.11,1,288
192259,DONDE VIVI (2) Room for Rent/ Habitacion.,645495,Viviana,,Almagro,-34.60539,-58.42193,Private room,628,3,39,2019-04-21,0.41,2,365
192468,Beautiful Flat in the Sky of Bs.As.,864084,Leandro Ezequiel,,Puerto Madero,-34.61227,-58.35992,Entire home/apt,4229,5,30,2019-06-26,0.42,1,324
194232,"Great Loft, Best Location (Palermo)",943202,Ariel,,Palermo,-34.57619,-58.43631,Entire home/apt,1884,3,72,2018-11-14,0.76,1,365
194260,Private Loft near the subway - Corrientes Ave,201599,Marta,,Balvanera,-34.60482,-58.40126,Entire home/apt,1173,2,17,2017-12-29,0.18,1,0
196386,"Luxurious, Top Location, & Balcony",956144,Alfredo,,Recoleta,-34.59153,-58.39268,Entire home/apt,3559,5,1,2017-04-24,0.04,6,43
196601,Bright apartment with terrace,893209,Victoria,,San Nicolas,-34.60346,-58.377,Entire home/apt,1884,5,6,2019-07-06,0.09,3,354
196832,One Bedroom Apt on Lavalleja St.,120567,Pablo,,Villa Crespo,-34.60344,-58.43803,Entire home/apt,2303,10,31,2019-03-15,0.35,2,360
197288,Beautiful studio in heart Recoleta,961397,Marisa,,Recoleta,-34.59227,-58.38946,Entire home/apt,2094,90,1,2012-02-22,0.01,1,138
201859,NICE STUDIO IN RECOLETA,987581,Susana Marcela,,Recoleta,-34.5866,-58.3961,Entire home/apt,1549,5,8,2018-11-07,0.09,1,69
202861,Gourgeous furnished apartment,114309,Gabriela,,Recoleta,-34.59384,-58.41401,Entire home/apt,2253,5,2,2017-04-01,0.06,1,0
203340,Amazing view - GREAT Studio - Balcony (P16),530261,Luciano,,Palermo,-34.58104,-58.42544,Entire home/apt,4606,3,7,2018-12-06,0.07,27,354
204628,"Palermo Soho Apartment, Balcony Views",917480,Piper,,Palermo,-34.58496,-58.42708,Entire home/apt,1675,4,57,2019-05-24,0.62,3,85
205745,Palermo Hollywood big priv Terrace ,1011896,Natalia,,Palermo,-34.5796,-58.4303,Entire home/apt,4146,1,9,2017-11-28,0.10,15,365
205781,ART HOUSE PALERMO HOLLYWOOD 2 rooms,1011896,Natalia,,Palermo,-34.57824,-58.42803,Entire home/apt,5402,1,19,2019-04-22,0.20,15,364
205821,"Great and sunny apartment, perfect location!",1005341,Laura Y José,,Palermo,-34.57989,-58.42375,Entire home/apt,1256,4,12,2019-06-05,0.13,2,45
206738,ART HOUSE PALERMO HOLLYWOOD 3 rooms 8 to 12 people,1011896,Natalia,,Palermo,-34.58028,-58.42801,Entire home/apt,8794,1,42,2019-03-17,0.45,15,364
207369,Modern studio - Cocktail Recoleta,319901,Ralf,,Recoleta,-34.59329,-58.40497,Entire home/apt,2513,3,45,2019-04-29,0.48,36,338
210040,Bonito Studio in Palermo w/balcony,319901,Ralf,,Palermo,-34.58111,-58.42466,Entire home/apt,3308,3,52,2019-05-11,0.58,36,324
217360,Duplex Recoleta Beruti,1122327,Maria,,Recoleta,-34.59348,-58.40268,Entire home/apt,3894,3,16,2019-04-22,0.37,3,352
218781,Amazing Palermo Hollywood Loft A,161327,Mariano,,Palermo,-34.57808,-58.43998,Entire home/apt,2722,4,62,2019-05-01,0.66,12,340
224405,Studio 3C Poetry Building Recoleta,1167817,Irina,,Recoleta,-34.59367,-58.39722,Entire home/apt,6491,2,7,2019-04-22,0.13,19,364
225905,in Style Recoleta Buenos Aires 1,36441,Robert,,Recoleta,-34.597,-58.3912,Entire home/apt,2508,3,30,2019-05-21,0.39,2,0
227461,Apts. for 12 at Historic Mansion,1167817,Irina,,Recoleta,-34.59353,-58.39748,Entire home/apt,37186,2,2,2015-07-26,0.03,19,365
227498,"Fine apts. for 6, Recoleta Mansion",1167817,Irina,,Recoleta,-34.59435,-58.39574,Entire home/apt,19430,2,1,2018-08-19,0.09,19,365
227499,4 unique apts. for 8 at Poetry,1167817,Irina,,Recoleta,-34.59234,-58.39702,Entire home/apt,25293,2,7,2018-01-23,0.13,19,365
228076,"Studio w. balcony in Recoleta, Laundry + Pool, GYM",319901,Ralf,,Recoleta,-34.59355,-58.40458,Entire home/apt,2513,3,27,2019-06-01,0.30,36,331
228138,2Bdrm Loft Recoleta Poetry Building,1167817,Irina,,Recoleta,-34.59241,-58.39647,Entire home/apt,8585,2,12,2018-04-21,0.16,19,359
228183,Penthouse Recoleta Poetry Building,1167817,Irina,,Recoleta,-34.59447,-58.39625,Entire home/apt,7328,2,15,2019-04-22,0.26,19,363
229571,Apartment near Botanic Garden in Palermo area,514200,Ceferina De Jesus,,Palermo,-34.58324,-58.41815,Entire home/apt,4104,14,17,2017-03-13,0.18,2,300
231500,"Luxury 1BDR APT w/POOL,GYM, SEC @",1210391,Mariela,,Palermo,-34.57633,-58.42071,Entire home/apt,4188,30,0,,,2,365
232393,Apartment in the heart of Recoleta,1215660,Alejandro,,Recoleta,-34.58707,-58.39562,Entire home/apt,3350,1,0,,,2,365
232739,Amazing studio with pool t Palermo. Great views!,1005341,Laura Y José,,Palermo,-34.58963,-58.4182,Entire home/apt,1466,3,15,2019-07-09,0.16,2,338
234002,LOVELY private room near Palermo,1225091,Mariana,,Chacarita,-34.59158,-58.44547,Private room,1089,7,17,2017-06-12,0.25,1,127
235667,San Telmo Barracas Design District!,1105513,Luciano Or Julio,,Barracas,-34.64383,-58.3776,Entire home/apt,2933,2,27,2018-09-02,0.59,6,364
236858,Hollywood Loft - Palermo,319901,Ralf,,Palermo,-34.58318,-58.43246,Entire home/apt,3769,3,44,2019-06-08,0.48,36,330
238513,EXCLUSIVE LOFT IN PALERMO HOLLYWOOD,55825,Manuel,,Palermo,-34.58153,-58.43334,Entire home/apt,2094,5,30,2019-01-08,0.32,3,355
238619,Best Recoleta´s Loft. Arch Designer,1192725,Claudio,,Recoleta,-34.59321,-58.40081,Entire home/apt,1926,3,20,2019-01-24,0.23,1,345
239718,Amazing Studio - Pool (P1),530261,Luciano,,Palermo,-34.58808,-58.42147,Entire home/apt,3978,3,19,2019-02-26,0.21,27,351
239853,Beautiful Duplex Palermo Hollywood,1257968,Emmanuel,,Palermo,-34.57855,-58.43244,Entire home/apt,2513,3,161,2019-06-15,1.71,1,359
240301,HERMOSO DEPTO EN BUENOS AIRES!!,807679,Maia,,Villa Del Parque,-34.6131,-58.49348,Entire home/apt,4188,3,0,,,1,365
240476,Bright & Modern Studio in Palermo,161327,Mariano,,Palermo,-34.57649,-58.42462,Entire home/apt,1591,7,36,2015-02-17,0.39,12,363
243320,STUDIO PARA 4 PERS. EN PALERMO,1274087,Claudia,,Villa Crespo,-34.59811,-58.43834,Entire home/apt,1382,7,1,2018-11-17,0.12,1,196
243373,Gorgeous Apartment-Best Location,1091499,Brooke,,Monserrat,-34.61019,-58.37326,Entire home/apt,2722,3,124,2019-04-09,1.34,1,349
245895,Amazing view - GREAT Studio - Balcony (P21),530261,Luciano,,Palermo,-34.5813,-58.42544,Entire home/apt,4606,3,26,2019-02-09,0.28,27,338
248848,Department - District Retirement,1122551,Marcelo,,San Nicolas,-34.59963,-58.37864,Entire home/apt,4397,3,0,,,1,365
250327,"Modern Appt. Buenos Aires, Recoleta",1311901,Lucas,,Recoleta,-34.59046,-58.39808,Entire home/apt,1717,4,92,2019-07-12,0.98,3,147
253370,Beautiful Studio in Palermo,1330334,Fernando,,Almagro,-34.60032,-58.41445,Entire home/apt,1173,2,86,2019-05-22,0.94,2,327
257083,Nice & Quiet Room in Palermo,126458,Adriana,,Palermo,-34.57254,-58.43347,Private room,850,4,10,2019-07-14,10,2,0
259843,Modern studio in front of park,878481,Silvia,,Palermo,-34.5829,-58.40837,Entire home/apt,2931,4,22,2015-01-07,0.24,2,365
262285,Lovely bright apartment in Chacarita with Terrace,1376040,Julia,,Chacarita,-34.58461,-58.44592,Entire home/apt,1047,7,3,2018-08-12,0.04,4,328
264704,"PRIVATE BEDROOM KING BED,FOR ONE OR TWO, BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.61734,-58.4004,Private room,670,5,44,2018-10-01,0.47,7,234
264769,Sunrise River View 1-bedroom in Palermo,319901,Ralf,,Palermo,-34.58082,-58.42296,Entire home/apt,4606,2,36,2019-06-09,0.41,36,203
266984,PALERMO.Las Canitas Spacious Studio,1400016,Laura,,Palermo,-34.57215,-58.43078,Entire home/apt,1047,5,28,2019-04-23,0.43,2,361
267883,charming and fresh old style studio,1404477,Juan Martin,,Balvanera,-34.60211,-58.39462,Entire home/apt,3266,7,0,,,1,365
268446,PRIVATE BEDROOM  QUEEN BED plus one SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.61815,-58.40001,Private room,670,5,75,2019-05-19,0.81,7,111
269115,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59039,-58.42791,Entire home/apt,3350,1,36,2019-05-12,0.40,29,365
269753,Sunny Studio Close to San Telmo,407702,Ruy,,Monserrat,-34.61484,-58.38271,Entire home/apt,1633,2,325,2019-07-03,3.51,6,358
275832,Studio in Buenos Aires,1441510,Belén,,Balvanera,-34.60625,-58.39294,Private room,2094,6,0,,,1,365
275933,Two bedrooms in Palermo Chico,419383,Mariana Y Sebas,,Palermo,-34.57999,-58.4078,Entire home/apt,4188,3,75,2019-07-09,0.83,9,346
277754,Studio #Best Location #Monthly discount #WIFI+A/C,1450121,Juan,,Recoleta,-34.59463,-58.40467,Entire home/apt,754,28,16,2018-12-13,0.20,1,287
278433,Art House Palermo 2 rooms,1011896,Natalia,,Palermo,-34.57835,-58.42913,Entire home/apt,7538,1,8,2019-04-21,0.10,15,365
278637,PALERMO HOLLYWOOD LOFT,1011896,Natalia,,Palermo,-34.57959,-58.42925,Entire home/apt,3350,1,3,2019-03-05,0.04,15,365
280564,LOFT Beautiful & cosy w/terrace ! Palermo - 72 mt2,1462651,Manuel,,Palermo,-34.57845,-58.43065,Entire home/apt,1340,10,6,2019-02-22,0.09,1,256
281131,In Style Recoleta Buenos Aires,36441,Robert,,Recoleta,-34.59618,-58.39148,Entire home/apt,2848,3,50,2018-07-24,0.55,2,364
281173,"23rd floor, Great view, Next to UB",1464508,Ian,,Palermo,-34.56571,-58.44036,Private room,712,3,3,2016-03-28,0.07,1,363
281216,PRIVATE AND INDEPENDENT ROOM FULL,1354852,Pablo,,Almagro,-34.60189,-58.41409,Private room,1214,4,0,,,1,365
281785,Tango`s heart / 3 blocks from Metro,529048,Emilce & Esther,,Almagro,-34.59949,-58.41699,Entire home/apt,1340,3,77,2019-04-04,0.83,1,337
281839,"In the heart of Palermo, Soho Point",1409800,Mariano,,Palermo,-34.59141,-58.42803,Private room,3559,1,14,2019-07-01,0.15,29,169
284185,Amazing 2 bd apt. in between Recoleta & Palermo,1480325,Angeles,,Palermo,-34.58405,-58.40061,Entire home/apt,2094,3,18,2018-10-20,0.49,2,81
284513,'Luxury home just restructured',1481493,Martin,,Retiro,-34.59224,-58.38513,Entire home/apt,6281,1,0,,,1,332
284823,Great 3 guests Buenos Aires Soho,1482817,Lorena,,Palermo,-34.58495,-58.42801,Entire home/apt,1173,3,22,2019-06-17,0.25,47,299
285160,Espectacular Depto in Belgrano ,1484394,Julia,,Coghlan,-34.56404,-58.47646,Private room,2513,7,0,,,1,365
286518,Beautiful Recoleta Apt A/C Subway,1481704,Sam,,Recoleta,-34.59168,-58.40358,Entire home/apt,2387,14,1,2014-01-16,0.01,1,365
286683,2 bedroom apt in  Palermo Hollywood,440881,Lee,,Palermo,-34.58236,-58.43515,Entire home/apt,2596,4,47,2019-04-01,0.56,1,335
287215,APARTMENT IN  PARIS DE BUENOS AIRES,1494225,Feli,,Recoleta,-34.5926,-58.39264,Entire home/apt,2136,2,308,2019-06-30,3.35,1,326
287756,Recorre Palermo Soho en bicicleta desde este moderno estudio,1409800,Mariano,,Palermo,-34.58979,-58.42887,Entire home/apt,3769,1,38,2019-06-07,0.42,29,165
288076,Sgle Room Palermo Viejo B&B w/Bath,50994,Ariel,,Palermo,-34.59376,-58.42903,Private room,2010,1,4,2015-05-19,0.06,7,365
288861,"Arty, chic and antique in Recoleta",1011896,Natalia,,Retiro,-34.59768,-58.38452,Entire home/apt,10469,2,1,2013-12-30,0.01,15,365
290421,Tu propia casa en Palermo Soho,1538637,Ilana,,Palermo,-34.58559,-58.4248,Entire home/apt,1675,5,9,2019-03-26,0.16,8,364
292830,"HABIT. BIG, BRIGHT AND PRIVATE",1515818,Maria Victoria,,Balvanera,-34.61172,-58.41118,Private room,1063,6,0,,,1,365
298002,Impecable studio in Palermo Soho A,1538637,Ilana,,Palermo,-34.58652,-58.42512,Entire home/apt,2848,4,41,2019-04-05,0.45,8,302
298494,Impeccable studio in Palermo Soho B,1538637,Ilana,,Palermo,-34.58697,-58.42433,Entire home/apt,1549,4,32,2019-03-06,0.35,8,305
299360,"Beautiful apartment, big, spacious",1409800,Mariano,,Palermo,-34.59207,-58.41525,Entire home/apt,6700,1,10,2015-05-16,0.11,29,206
301727,Equipped & Serviced Suite for Family / Group,1554264,Recepcionistas,,Monserrat,-34.61072,-58.38225,Entire home/apt,1884,1,42,2019-07-06,1.00,3,352
302722,Chic Studio Apartment in Palermo!,1558866,Vero,,Palermo,-34.58065,-58.40497,Entire home/apt,2303,3,15,2017-12-23,0.17,1,364
305215,"Great ART HOUSE, Palermo Hollywood",1011896,Natalia,,Palermo,-34.57829,-58.43092,Private room,2094,1,18,2018-11-04,0.30,15,365
305216,"Art House, terrace up to 14 to 20 people",1011896,Natalia,,Palermo,-34.57822,-58.42952,Entire home/apt,41876,1,33,2019-04-08,0.55,15,359
305313,Feel free at a nice apartment!!!,1570656,Andres,,Parque Patricios,-34.62998,-58.39582,Private room,712,4,27,2018-05-02,0.30,2,365
306194,Nice 2bdr apartment in Buenos Aires,737924,Gabriel,,Palermo,-34.5891,-58.41062,Entire home/apt,2010,2,13,2018-10-27,0.16,5,228
306622,Largest Faena Hotel Suite on market,609342,Sharon,,Puerto Madero,-34.61423,-58.3622,Entire home/apt,12311,4,21,2019-01-27,0.28,1,347
307438,Huge Studio 43mt Downtown IT  ,1581759,Juan,,San Nicolas,-34.60031,-58.38902,Entire home/apt,1173,5,2,2014-04-08,0.03,1,0
307695,Relaxation of the B & B milonguero,500210,Luciano,,Balvanera,-34.60292,-58.40068,Private room,1131,2,4,2018-11-24,0.05,4,361
307696,"B&B ""Tucuman 2430"" 2 rooms/ 4 guest",500210,Luciano,,Balvanera,-34.60299,-58.40045,Private room,3392,2,3,2019-02-12,0.07,4,0
308319,PRIVATE BEDROOM SINGLE BED,1388769,Juan Y Josefina,,Balvanera,-34.61814,-58.40099,Private room,503,5,39,2018-08-04,0.46,7,117
308320,"SUITE, QUEEN BED, CLOSET AND PRIVATE BATHROOM",1388769,Juan Y Josefina,,Balvanera,-34.6172,-58.39957,Private room,712,5,20,2019-05-09,0.22,7,231
308687,room for rent the best Belgrano,506505,Graciela,,Colegiales,-34.56951,-58.45288,Private room,1047,30,0,,,2,365
309424,"Chic Palermo Soho House - 5Bdr, Patio/Terrace",1591202,Daniel And Maria,,Palermo,-34.58845,-58.43264,Entire home/apt,10888,2,198,2019-06-30,2.23,2,282
309428,San Telmo - charming and well located,1454415,Ura,,Monserrat,-34.61649,-58.3799,Entire home/apt,1884,3,91,2019-06-17,1.13,1,352
310393,San Telmo Luxury Historic Residence,1596593,Kathleen,,Monserrat,-34.61566,-58.37591,Entire home/apt,7328,5,3,2019-04-27,0.08,1,336
310636,Broad modern Flat in Palermo Las Cañitas,111013,Daniel,,Palermo,-34.56981,-58.43766,Entire home/apt,1700,7,3,2018-10-06,0.04,2,0
314655,Altos de Juncal RECOLETA 35m2 2 pax,411077,Luz,,Retiro,-34.59367,-58.37898,Entire home/apt,1968,7,19,2019-06-21,0.31,8,365
315790,Double Room or Twin Room In Palermo Soho,1621752,Luba,,Palermo,-34.58892,-58.42168,Private room,1591,1,56,2019-07-14,0.63,3,365
316228,A Balcony in the Sky Bs As Live Hotel Palermo,3771282,Max,,Palermo,-34.57856,-58.43725,Entire home/apt,5234,2,4,2018-11-17,0.09,34,340
316251,"Sunny & great Palermo, Best Value",559463,Martin,,Palermo,-34.59375,-58.43,Entire home/apt,1466,2,22,2018-07-02,0.28,5,349
316895,New Palermo Queens B&B ,1627148,Benjamin,,Villa Crespo,-34.59512,-58.44081,Private room,2303,2,0,,,1,365
317484,Single Room in Palermo Soho,1621752,Luba,,Palermo,-34.59074,-58.42155,Private room,921,1,136,2019-07-05,1.52,3,324
317486,Single Suite in Palermo Soho,1621752,Luba,,Palermo,-34.58924,-58.42134,Private room,963,1,140,2019-07-14,1.57,3,356
317509,Comfortable house in Buenos Aires,1624246,Sandra,,Villa Urquiza,-34.57933,-58.48522,Private room,1913,1,3,2014-01-01,0.04,2,365
317759,"Ruhig, schön, zentral.",1569462,Eleonora,,Balvanera,-34.61215,-58.40142,Entire home/apt,1089,4,66,2019-02-22,0.83,4,341
320718,PALERMO SOHO - High Quality Design,1638132,Michael,,Palermo,-34.58187,-58.42673,Entire home/apt,3769,3,4,2016-04-15,0.08,1,0
321644,Bedroom with private terrace and swimming pool,1647057,La Casa De Los Pájaros,,Chacarita,-34.58488,-58.45399,Private room,2931,2,35,2019-03-05,0.39,5,362
322509,Sunny Studio in Palermo Hollywood,1333525,Mar,,Palermo,-34.57722,-58.43472,Entire home/apt,1884,2,117,2019-06-10,1.30,14,263
322908,Modern Three Bedroom in Palermo,1651760,Carissa,,Palermo,-34.58705,-58.41287,Entire home/apt,9003,7,44,2019-03-05,0.52,2,1
322956,"Loft,  Almagro/Palermo",1653462,Andrea Alicia,,Almagro,-34.60175,-58.41929,Entire home/apt,2429,3,12,2018-02-15,0.16,7,364
323488,Cozy studio in the heart of Palermo,1655817,Silvia,,Palermo,-34.58699,-58.42968,Entire home/apt,2094,2,40,2018-05-06,0.56,1,303
325631,Central to Everything between palermo and Recoleta,576398,Florencia,,Recoleta,-34.59139,-58.41153,Entire home/apt,3350,2,321,2019-07-07,3.57,2,152
327171,"Private room and Toilette + Tango, for WOMEN",1675093,Cintia,,Caballito,-34.61873,-58.43225,Private room,510,1,54,2019-05-31,0.60,3,305
327888,::Private Terrace-Big bright studio-Top Location::,1675731,Alejandra,,San Telmo,-34.61994,-58.37259,Entire home/apt,2848,2,224,2019-07-02,2.82,1,143
329422,Relax in Buenos Aires for 2 persons,500210,Luciano,,Balvanera,-34.60158,-58.40023,Private room,963,2,0,,,4,365
330083,Habitación en Palermo Soho Tango.,1685810,Maria,,Palermo,-34.58952,-58.42306,Private room,838,1,107,2019-03-30,1.20,3,365
330153,Habitacio a la  calle,1683379,Maria Alejanadra,,San Cristobal,-34.62341,-58.40474,Private room,1488,1,0,,,1,365
331012,2 Bedroom in Fantastic Palermo Area,1651760,Carissa,,Palermo,-34.5886,-58.41534,Entire home/apt,3727,4,3,2013-05-09,0.04,2,196
331371,"Bright loft, Palermo/Villa Crespo",1689718,Francesca,,Villa Crespo,-34.59285,-58.4419,Entire home/apt,1256,3,22,2016-08-08,0.25,1,365
333497,Room close to everythin (Website hidden by Airbnb),1699029,Juan Manuel,,Balvanera,-34.60872,-58.39567,Private room,2513,2,0,,,1,365
333734,Recoleta. Studio. 2 people. New!!,805950,Isabel,,Recoleta,-34.59461,-58.40422,Entire home/apt,2976,3,10,2019-05-15,0.52,7,0
335297,22 - Beautiful view & Great Location! A/C Wi-Fi LCD!,836680,Marco,,Palermo,-34.57575,-58.4339,Entire home/apt,2010,2,11,2019-04-15,0.13,3,340
335575,Charming Bedroom with private terrace and pool,1647057,La Casa De Los Pájaros,,Chacarita,-34.58546,-58.45234,Private room,6072,2,45,2019-03-19,0.50,5,359
